grant_id,status,reinstated,org_name,org_state,award_type,nsf_total_budget,nsf_obligated,remaining_budget_impact,in_cruz_list,flagged_word_count,flagged_words_found,has_flagged_words
2402247,❌ Terminated,False,Yale University,CT,Fellowship Award,300000,200000,214586.5,False,7,"['diversity', 'diversity', 'equity', 'equity', 'inclusion', 'inclusion', 'underrepresented']",True
2402441,❌ Terminated,False,Delaware State University,DE,Standard Grant,1012381,1012381,1012381.0,False,2,"['gender', 'gender']",True
2402464,❌ Terminated,False,Harvard University,MA,Standard Grant,395871,395871,342026.4,False,0,[],False
2402468,❌ Terminated,False,"LEARNING NETWORK, LLC, THE",TX,Cooperative Agreement,989117,989117,0.0,False,6,"['barriers', 'equity', 'minority', 'underserved', 'underserved', 'underrepresented']",True
2403517,❌ Terminated,False,SUNY at Buffalo,NY,Standard Grant,42019,31070,23792.43,True,2,"['diversity', 'minority']",True
2403523,❌ Terminated,False,SUNY at Stony Brook,NY,Standard Grant,499997,499997,498861.51,False,17,"['disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disability', 'disability', 'disability', 'disability', 'disability', 'disability', 'disability', 'disability', 'inclusion', 'inclusion', 'inclusion', 'underrepresented']",True
2404263,❌ Terminated,False,University of Northern Colorado,CO,Standard Grant,87067,87067,0.0,False,13,"['barriers', 'barriers', 'barriers', 'barriers', 'diverse', 'equitable', 'equity', 'equity', 'equity', 'women', 'women', 'gender', 'climate']",True
2404264,❌ Terminated,False,Association of American Geographers,DC,Standard Grant,912722,912722,0.0,False,13,"['barriers', 'barriers', 'barriers', 'barriers', 'diverse', 'equitable', 'equity', 'equity', 'equity', 'women', 'women', 'gender', 'climate']",True
2404468,❌ Terminated,False,Eastern Washington University,WA,Standard Grant,975049,975049,857760.8200000001,False,17,"['barriers', 'barriers', 'barriers', 'bias', 'bias', 'diverse', 'equitable', 'equitable', 'equity', 'equity', 'gender', 'climate', 'climate', 'climate', 'climate', 'sustainable', 'sustainable']",True
2404512,❌ Terminated,False,University of Cincinnati Main Campus,OH,Standard Grant,999977,999977,984095.93,False,11,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'women', 'women', 'gender', 'minority', 'climate']",True
2404537,❌ Terminated,False,University of North Texas,TX,Standard Grant,190425,190425,185594.59,False,14,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'gender', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'climate', 'climate', 'climate', 'climate']",True
2404538,❌ Terminated,False,University of Connecticut,CT,Standard Grant,119690,119690,119690.0,False,14,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'gender', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'climate', 'climate', 'climate', 'climate']",True
2404550,❌ Terminated,False,University of Illinois at Urbana-Champaign,IL,Standard Grant,1000000,1000000,919925.09,False,20,"['barriers', 'barriers', 'barriers', 'diverse', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'inclusive', 'climate', 'climate', 'climate', 'sustainable', 'sustainable']",True
2404580,❌ Terminated,False,Missouri State University,MO,Standard Grant,954175,954175,0.0,False,17,"['barriers', 'barriers', 'diverse', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'climate', 'climate', 'climate', 'climate', 'climate', 'sustainable']",True
2404600,❌ Terminated,False,Association of Public and Land-Grant Universities,DC,Standard Grant,1249999,1249999,1181677.89,False,7,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'gender', 'climate']",True
2404640,❌ Terminated,False,University of North Texas,TX,Standard Grant,999809,999809,994598.09,False,16,"['barriers', 'barriers', 'barriers', 'diverse', 'equitable', 'equitable', 'equity', 'equity', 'gender', 'inclusive', 'inclusive', 'inclusive', 'climate', 'climate', 'sustainable', 'sustainable']",True
2404653,❌ Terminated,False,Wichita State University,KS,Standard Grant,1000000,1000000,0.0,False,20,"['barriers', 'barriers', 'diverse', 'diversity', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'women', 'gender', 'inclusive', 'marginalized', 'climate']",True
2404783,❌ Terminated,False,Boise State University,ID,Standard Grant,1074957,1074957,1069048.73,False,12,"['diverse', 'diversity', 'diversify', 'inclusion', 'inclusive', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2404859,❌ Terminated,False,Regis College,MA,Standard Grant,299848,299848,0.0,False,14,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'women', 'women', 'gender', 'climate']",True
2404955,❌ Terminated,False,Alabama A&M University,AL,Standard Grant,1075000,1075000,730036.0,False,3,"['minority', 'minority', 'underrepresented']",True
2404971,🔄 Possibly Reinstated,True,University of California-Santa Barbara,CA,Standard Grant,1075000,1075000,889000.0,False,9,"['diverse', 'diversity', 'diversify', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented']",True
2405120,🔄 Possibly Reinstated,True,WestEd,CA,Continuing Grant,2999907,1502771,2718369.84,False,9,"['equitable', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity']",True
2405747,❌ Terminated,False,University of Texas at Austin,TX,Standard Grant,100000,100000,46307.28,False,1,['marginalize'],True
2405868,❌ Terminated,False,University of South Carolina at Columbia,SC,Continuing Grant,602701,602701,0.0,False,8,"['female', 'female', 'women', 'women', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
2406110,❌ Terminated,False,Harvard University,MA,Standard Grant,436310,436310,364001.79,False,0,[],False
2406112,❌ Terminated,False,University of the District of Columbia,DC,Standard Grant,175000,175000,0.0,False,5,"['women', 'women', 'women', 'minority', 'underrepresented']",True
2406575,❌ Terminated,False,Jackson State University,MS,Continuing Grant,2500000,1000000,2395376.58,False,9,"['diverse', 'diverse', 'diversify', 'minority', 'minority', 'minority', 'underserved', 'underrepresented', 'underrepresented']",True
2406905,❌ Terminated,False,Harvard University,MA,Continuing Grant,180000,120000,152185.2,False,2,"['diverse', 'sustainable']",True
2407056,❌ Terminated,False,Duke University,NC,Continuing Grant,337943,195766,0.0,True,3,"['bias', 'equitable', 'marginalized']",True
2407215,❌ Terminated,False,Harvard University,MA,Standard Grant,522928,522928,428596.58,False,0,[],False
2407374,❌ Terminated,False,University of South Florida,FL,Standard Grant,181785,181785,174287.47,False,9,"['women', 'women', 'women', 'women', 'women', 'inclusive', 'inclusive', 'inclusive', 'underserved']",True
2407375,❌ Terminated,False,University of Cincinnati Main Campus,OH,Standard Grant,18215,18215,13992.46,False,9,"['women', 'women', 'women', 'women', 'women', 'inclusive', 'inclusive', 'inclusive', 'underserved']",True
2407727,❌ Terminated,False,Harvard University,MA,Standard Grant,450000,450000,0.0,False,0,[],False
2407922,❌ Terminated,False,Harvard University,MA,Standard Grant,484024,484024,460405.54,False,0,[],False
2408749,❌ Terminated,False,University of Nebraska-Lincoln,NE,Standard Grant,1199999,1199999,0.0,False,17,"['barriers', 'diverse', 'diversity', 'women', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'underserved', 'underrepresented']",True
2408960,❌ Terminated,False,Harvard University,MA,Standard Grant,49500,49500,3650.769999999997,False,0,[],False
2408967,❌ Terminated,False,University of South Florida,FL,Standard Grant,749908,749908,748526.38,False,2,"['underrepresented', 'climate']",True
2408969,❌ Terminated,False,Rutgers University New Brunswick,NJ,Continuing Grant,1792744,895939,0.0,False,8,"['diverse', 'diversity', 'diversify', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'underrepresented']",True
2408979,❌ Terminated,False,St. Petersburg College,FL,Continuing Grant,1500000,81261,0.0,False,3,"['diversify', 'minority', 'underrepresented']",True
2409010,❌ Terminated,False,University of Hawaii,HI,Continuing Grant,2473651,993690,2412807.62,False,6,"['diverse', 'diversify', 'excluded', 'inclusive', 'minority', 'underrepresented']",True
2409134,❌ Terminated,False,University of Minnesota-Twin Cities,MN,Continuing Grant,2500000,1030690,2423521.79,False,4,"['diversify', 'equity', 'minority', 'underrepresented']",True
2409137,🔄 Possibly Reinstated,True,"University of California, Office of the President, Oakland",CA,Continuing Grant,2500000,1000000,2264383.5616438356,False,7,"['diversity', 'diversity', 'diversify', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
2409150,❌ Terminated,False,University of Kansas Center for Research Inc,KS,Continuing Grant,3500000,700000,3380688.68,False,6,"['diverse', 'diversify', 'minority', 'minority', 'underrepresented', 'underrepresented']",True
2409182,❌ Terminated,False,University of Illinois at Urbana-Champaign,IL,Continuing Grant,3500000,700000,0.0,False,6,"['diverse', 'diversify', 'minority', 'minority', 'minority', 'sustainable']",True
2409217,❌ Terminated,False,Dona Ana Branch Community College,NM,Continuing Grant,1499998,500000,1327873.46,False,3,"['minority', 'underrepresented', 'sustainable']",True
2409404,❌ Terminated,False,Harvard University,MA,Continuing Grant,700000,366058,554048.96,False,0,[],False
2409521,❌ Terminated,False,RIPPLE EFFECT WATER LITERACY PROJECT,LA,Continuing Grant,1452294,703675,1350545.51,False,4,"['equity', 'equity', 'equity', 'marginalized']",True
2409522,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Continuing Grant,640770,315618,0.0,False,4,"['equity', 'equity', 'equity', 'marginalized']",True
2409523,❌ Terminated,False,University of Arizona,AZ,Continuing Grant,527716,255493,0.0,False,4,"['equity', 'equity', 'equity', 'marginalized']",True
2409524,❌ Terminated,False,"GRANTED ADVISORS, LLC",LA,Continuing Grant,167006,82739,167006.0,False,4,"['equity', 'equity', 'equity', 'marginalized']",True
2409713,❌ Terminated,False,Harvard University,MA,Standard Grant,511970,511970,447152.24,False,0,[],False
2409905,❌ Terminated,False,University of Virginia Main Campus,VA,Standard Grant,570890,146999,0.0,False,27,"['bias', 'bias', 'diversity', 'diversity', 'diversity', 'equity', 'ethnicity', 'female', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender', 'gender', 'inclusive', 'marginalize', 'underrepresented', 'underrepresented', 'sustainable']",True
2411524,❌ Terminated,False,University of Puerto Rico-Rio Piedras,PR,Standard Grant,495183,495183,0.0,False,15,"['barriers', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'marginalized', 'underrepresented', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2411594,❌ Terminated,False,"Georgia State University Research Foundation, Inc.",GA,Continuing Grant,1111845,725836,902157.69,False,9,"['cultural heritage', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'inclusive', 'marginalized', 'marginalized']",True
2411595,❌ Terminated,False,University of Texas at San Antonio,TX,Continuing Grant,419683,275803,419683.0,False,9,"['cultural heritage', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'inclusive', 'marginalized', 'marginalized']",True
2411632,❌ Terminated,False,University of Texas at Arlington,TX,Standard Grant,14000,14000,0.0,False,6,"['diverse', 'diversity', 'equity', 'gender', 'gender', 'inclusion']",True
2411640,❌ Terminated,False,University of Colorado at Denver-Downtown Campus,CO,Continuing Grant,1214490,564214,1206671.51,False,20,"['diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'minority', 'minority', 'social justice']",True
2411641,❌ Terminated,False,University of Colorado at Boulder,CO,Continuing Grant,686631,331572,621261.45,False,20,"['diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'minority', 'minority', 'social justice']",True
2411642,❌ Terminated,False,West Virginia University Research Corporation,WV,Continuing Grant,447803,205534,358372.8,False,20,"['diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'minority', 'minority', 'social justice']",True
2411643,❌ Terminated,False,Colorado State University,CO,Continuing Grant,267929,130178,249219.58,False,20,"['diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'minority', 'minority', 'social justice']",True
2411644,❌ Terminated,False,Tulane University,LA,Continuing Grant,127513,62551,124507.11,False,20,"['diversity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'minority', 'minority', 'social justice']",True
2411678,❌ Terminated,False,St Jude Children's Research Hospital,TN,Continuing Grant,1510106,559342,1390550.0,False,7,"['culturally responsive', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'equity']",True
2411679,❌ Terminated,False,University of Memphis,TN,Continuing Grant,659341,252486,0.0,False,7,"['culturally responsive', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'equity']",True
2411737,🔄 Possibly Reinstated,True,University of California-Santa Cruz,CA,Continuing Grant,1801338,817107,1786464.28,False,1,['disabilities'],True
2411739,🔄 Possibly Reinstated,True,University of Virginia Main Campus,VA,Continuing Grant,1194516,559632,1165747.12,False,1,['disabilities'],True
2411771,❌ Terminated,False,Washington State University,WA,Continuing Grant,604643,188167,592432.79,False,19,"['barriers', 'barriers', 'barriers', 'diversity', 'diversity', 'diversifying', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'underrepresented', 'underrepresented', 'underrepresented']",True
2411772,❌ Terminated,False,Seattle University,WA,Continuing Grant,312570,88020,312570.0,False,19,"['barriers', 'barriers', 'barriers', 'diversity', 'diversity', 'diversifying', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'underrepresented', 'underrepresented', 'underrepresented']",True
2411773,❌ Terminated,False,University of Washington,WA,Continuing Grant,468148,151662,0.0,False,19,"['barriers', 'barriers', 'barriers', 'diversity', 'diversity', 'diversifying', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'underrepresented', 'underrepresented', 'underrepresented']",True
